"tollgate_id","time_window","direction","vehicle_type0","start_month","start_day","start_hour","start_minute"
"1","[2016-09-25 17:00:00,2016-09-25 17:20:00)","1","87","9","25","17","0"
"1","[2016-09-25 17:20:00,2016-09-25 17:40:00)","1","97","9","25","17","20"
"3","[2016-09-25 17:20:00,2016-09-25 17:40:00)","1","73","9","25","17","20"
"3","[2016-09-25 17:40:00,2016-09-25 18:00:00)","1","74","9","25","17","40"
"1","[2016-09-25 17:40:00,2016-09-25 18:00:00)","1","71","9","25","17","40"
"1","[2016-09-25 18:00:00,2016-09-25 18:20:00)","1","55","9","25","18","0"
"3","[2016-09-25 18:00:00,2016-09-25 18:20:00)","1","68","9","25","18","0"
"3","[2016-09-25 18:20:00,2016-09-25 18:40:00)","1","83","9","25","18","20"
"1","[2016-09-25 18:20:00,2016-09-25 18:40:00)","1","42","9","25","18","20"
"1","[2016-09-25 18:40:00,2016-09-25 19:00:00)","1","56","9","25","18","40"
"3","[2016-09-25 18:40:00,2016-09-25 19:00:00)","1","66","9","25","18","40"
"3","[2016-09-25 19:00:00,2016-09-25 19:20:00)","1","61","9","25","19","0"
"1","[2016-09-25 19:00:00,2016-09-25 19:20:00)","1","43","9","25","19","0"
"1","[2016-09-25 19:20:00,2016-09-25 19:40:00)","1","45","9","25","19","20"
"3","[2016-09-25 19:20:00,2016-09-25 19:40:00)","1","63","9","25","19","20"
"3","[2016-09-25 19:40:00,2016-09-25 20:00:00)","1","65","9","25","19","40"
"1","[2016-09-25 19:40:00,2016-09-25 20:00:00)","1","53","9","25","19","40"
"3","[2016-09-25 20:00:00,2016-09-25 20:20:00)","1","59","9","25","20","0"
"1","[2016-09-25 20:00:00,2016-09-25 20:20:00)","1","43","9","25","20","0"
"1","[2016-09-25 20:20:00,2016-09-25 20:40:00)","1","42","9","25","20","20"
"3","[2016-09-25 20:20:00,2016-09-25 20:40:00)","1","56","9","25","20","20"
"3","[2016-09-25 20:40:00,2016-09-25 21:00:00)","1","41","9","25","20","40"
"1","[2016-09-25 20:40:00,2016-09-25 21:00:00)","1","37","9","25","20","40"
"1","[2016-09-25 21:00:00,2016-09-25 21:20:00)","1","29","9","25","21","0"
"3","[2016-09-25 21:00:00,2016-09-25 21:20:00)","1","27","9","25","21","0"
"3","[2016-09-25 21:20:00,2016-09-25 21:40:00)","1","34","9","25","21","20"
"1","[2016-09-25 21:20:00,2016-09-25 21:40:00)","1","30","9","25","21","20"
"1","[2016-09-25 21:40:00,2016-09-25 22:00:00)","1","28","9","25","21","40"
"3","[2016-09-25 21:40:00,2016-09-25 22:00:00)","1","25","9","25","21","40"
"1","[2016-09-25 22:00:00,2016-09-25 22:20:00)","1","9","9","25","22","0"
"3","[2016-09-25 22:00:00,2016-09-25 22:20:00)","1","19","9","25","22","0"
"1","[2016-09-25 22:20:00,2016-09-25 22:40:00)","1","11","9","25","22","20"
"3","[2016-09-25 22:20:00,2016-09-25 22:40:00)","1","15","9","25","22","20"
"1","[2016-09-25 22:40:00,2016-09-25 23:00:00)","1","13","9","25","22","40"
"3","[2016-09-25 22:40:00,2016-09-25 23:00:00)","1","23","9","25","22","40"
"1","[2016-09-25 23:00:00,2016-09-25 23:20:00)","1","12","9","25","23","0"
"3","[2016-09-25 23:00:00,2016-09-25 23:20:00)","1","7","9","25","23","0"
"1","[2016-09-25 23:20:00,2016-09-25 23:40:00)","1","11","9","25","23","20"
"3","[2016-09-25 23:20:00,2016-09-25 23:40:00)","1","9","9","25","23","20"
"1","[2016-09-25 23:40:00,2016-09-26 00:00:00)","1","9","9","25","23","40"
"3","[2016-09-25 23:40:00,2016-09-26 00:00:00)","1","8","9","25","23","40"
"3","[2016-09-26 00:00:00,2016-09-26 00:20:00)","1","138","9","26","0","0"
"1","[2016-09-26 00:00:00,2016-09-26 00:20:00)","1","77","9","26","0","0"
"1","[2016-09-26 00:20:00,2016-09-26 00:40:00)","1","31","9","26","0","20"
"3","[2016-09-26 00:20:00,2016-09-26 00:40:00)","1","79","9","26","0","20"
"1","[2016-09-26 00:40:00,2016-09-26 01:00:00)","1","24","9","26","0","40"
"3","[2016-09-26 00:40:00,2016-09-26 01:00:00)","1","67","9","26","0","40"
"1","[2016-09-26 01:00:00,2016-09-26 01:20:00)","1","2","9","26","1","0"
"3","[2016-09-26 01:00:00,2016-09-26 01:20:00)","1","8","9","26","1","0"
"1","[2016-09-26 01:20:00,2016-09-26 01:40:00)","1","6","9","26","1","20"
"3","[2016-09-26 01:20:00,2016-09-26 01:40:00)","1","9","9","26","1","20"
"3","[2016-09-26 01:40:00,2016-09-26 02:00:00)","1","8","9","26","1","40"
"1","[2016-09-26 01:40:00,2016-09-26 02:00:00)","1","2","9","26","1","40"
"3","[2016-09-26 02:00:00,2016-09-26 02:20:00)","1","5","9","26","2","0"
"1","[2016-09-26 02:00:00,2016-09-26 02:20:00)","1","4","9","26","2","0"
"3","[2016-09-26 02:20:00,2016-09-26 02:40:00)","1","4","9","26","2","20"
"1","[2016-09-26 02:20:00,2016-09-26 02:40:00)","1","2","9","26","2","20"
"1","[2016-09-26 02:40:00,2016-09-26 03:00:00)","1","3","9","26","2","40"
"3","[2016-09-26 03:00:00,2016-09-26 03:20:00)","1","1","9","26","3","0"
"1","[2016-09-26 03:00:00,2016-09-26 03:20:00)","1","2","9","26","3","0"
"1","[2016-09-26 03:20:00,2016-09-26 03:40:00)","1","4","9","26","3","20"
"3","[2016-09-26 03:20:00,2016-09-26 03:40:00)","1","4","9","26","3","20"
"1","[2016-09-26 03:40:00,2016-09-26 04:00:00)","1","3","9","26","3","40"
"3","[2016-09-26 03:40:00,2016-09-26 04:00:00)","1","1","9","26","3","40"
"1","[2016-09-26 04:00:00,2016-09-26 04:20:00)","1","6","9","26","4","0"
"1","[2016-09-26 04:20:00,2016-09-26 04:40:00)","1","6","9","26","4","20"
"3","[2016-09-26 04:40:00,2016-09-26 05:00:00)","1","1","9","26","4","40"
"1","[2016-09-26 04:40:00,2016-09-26 05:00:00)","1","10","9","26","4","40"
"3","[2016-09-26 05:00:00,2016-09-26 05:20:00)","1","4","9","26","5","0"
"1","[2016-09-26 05:00:00,2016-09-26 05:20:00)","1","7","9","26","5","0"
"3","[2016-09-26 05:20:00,2016-09-26 05:40:00)","1","4","9","26","5","20"
"1","[2016-09-26 05:20:00,2016-09-26 05:40:00)","1","12","9","26","5","20"
"3","[2016-09-26 05:40:00,2016-09-26 06:00:00)","1","8","9","26","5","40"
"1","[2016-09-26 05:40:00,2016-09-26 06:00:00)","1","18","9","26","5","40"
"3","[2016-09-26 06:00:00,2016-09-26 06:20:00)","1","15","9","26","6","0"
"1","[2016-09-26 06:00:00,2016-09-26 06:20:00)","1","17","9","26","6","0"
"3","[2016-09-26 06:20:00,2016-09-26 06:40:00)","1","31","9","26","6","20"
"1","[2016-09-26 06:20:00,2016-09-26 06:40:00)","1","27","9","26","6","20"
"3","[2016-09-26 06:40:00,2016-09-26 07:00:00)","1","41","9","26","6","40"
"1","[2016-09-26 06:40:00,2016-09-26 07:00:00)","1","42","9","26","6","40"
"3","[2016-09-26 07:00:00,2016-09-26 07:20:00)","1","73","9","26","7","0"
"1","[2016-09-26 07:00:00,2016-09-26 07:20:00)","1","69","9","26","7","0"
"1","[2016-09-26 07:20:00,2016-09-26 07:40:00)","1","100","9","26","7","20"
"3","[2016-09-26 07:20:00,2016-09-26 07:40:00)","1","76","9","26","7","20"
"1","[2016-09-26 07:40:00,2016-09-26 08:00:00)","1","94","9","26","7","40"
"3","[2016-09-26 07:40:00,2016-09-26 08:00:00)","1","121","9","26","7","40"
"1","[2016-09-26 08:00:00,2016-09-26 08:20:00)","1","111","9","26","8","0"
"3","[2016-09-26 08:00:00,2016-09-26 08:20:00)","1","127","9","26","8","0"
"1","[2016-09-26 08:20:00,2016-09-26 08:40:00)","1","78","9","26","8","20"
"3","[2016-09-26 08:20:00,2016-09-26 08:40:00)","1","150","9","26","8","20"
"1","[2016-09-26 08:40:00,2016-09-26 09:00:00)","1","98","9","26","8","40"
"3","[2016-09-26 08:40:00,2016-09-26 09:00:00)","1","142","9","26","8","40"
"1","[2016-09-26 09:00:00,2016-09-26 09:20:00)","1","96","9","26","9","0"
"3","[2016-09-26 09:00:00,2016-09-26 09:20:00)","1","133","9","26","9","0"
"1","[2016-09-26 09:20:00,2016-09-26 09:40:00)","1","99","9","26","9","20"
"3","[2016-09-26 09:20:00,2016-09-26 09:40:00)","1","102","9","26","9","20"
"1","[2016-09-26 09:40:00,2016-09-26 10:00:00)","1","79","9","26","9","40"
"3","[2016-09-26 09:40:00,2016-09-26 10:00:00)","1","90","9","26","9","40"
"1","[2016-09-26 10:00:00,2016-09-26 10:20:00)","1","67","9","26","10","0"
"3","[2016-09-26 10:00:00,2016-09-26 10:20:00)","1","67","9","26","10","0"
"1","[2016-09-26 10:20:00,2016-09-26 10:40:00)","1","67","9","26","10","20"
"3","[2016-09-26 10:20:00,2016-09-26 10:40:00)","1","67","9","26","10","20"
"3","[2016-09-26 10:40:00,2016-09-26 11:00:00)","1","75","9","26","10","40"
"1","[2016-09-26 10:40:00,2016-09-26 11:00:00)","1","53","9","26","10","40"
"1","[2016-09-26 11:00:00,2016-09-26 11:20:00)","1","49","9","26","11","0"
"3","[2016-09-26 11:00:00,2016-09-26 11:20:00)","1","51","9","26","11","0"
"3","[2016-09-26 11:20:00,2016-09-26 11:40:00)","1","64","9","26","11","20"
"1","[2016-09-26 11:20:00,2016-09-26 11:40:00)","1","57","9","26","11","20"
"3","[2016-09-26 11:40:00,2016-09-26 12:00:00)","1","39","9","26","11","40"
"1","[2016-09-26 11:40:00,2016-09-26 12:00:00)","1","45","9","26","11","40"
"1","[2016-09-26 12:00:00,2016-09-26 12:20:00)","1","49","9","26","12","0"
"3","[2016-09-26 12:00:00,2016-09-26 12:20:00)","1","62","9","26","12","0"
"3","[2016-09-26 12:20:00,2016-09-26 12:40:00)","1","69","9","26","12","20"
"1","[2016-09-26 12:20:00,2016-09-26 12:40:00)","1","64","9","26","12","20"
"3","[2016-09-26 12:40:00,2016-09-26 13:00:00)","1","66","9","26","12","40"
"1","[2016-09-26 12:40:00,2016-09-26 13:00:00)","1","53","9","26","12","40"
"1","[2016-09-26 13:00:00,2016-09-26 13:20:00)","1","56","9","26","13","0"
"3","[2016-09-26 13:00:00,2016-09-26 13:20:00)","1","67","9","26","13","0"
"1","[2016-09-26 13:20:00,2016-09-26 13:40:00)","1","70","9","26","13","20"
"3","[2016-09-26 13:20:00,2016-09-26 13:40:00)","1","67","9","26","13","20"
"3","[2016-09-26 13:40:00,2016-09-26 14:00:00)","1","76","9","26","13","40"
"1","[2016-09-26 13:40:00,2016-09-26 14:00:00)","1","57","9","26","13","40"
"1","[2016-09-26 14:00:00,2016-09-26 14:20:00)","1","63","9","26","14","0"
"3","[2016-09-26 14:00:00,2016-09-26 14:20:00)","1","83","9","26","14","0"
"1","[2016-09-26 14:20:00,2016-09-26 14:40:00)","1","74","9","26","14","20"
"3","[2016-09-26 14:20:00,2016-09-26 14:40:00)","1","80","9","26","14","20"
"1","[2016-09-26 14:40:00,2016-09-26 15:00:00)","1","60","9","26","14","40"
"3","[2016-09-26 14:40:00,2016-09-26 15:00:00)","1","59","9","26","14","40"
"1","[2016-09-26 15:00:00,2016-09-26 15:20:00)","1","64","9","26","15","0"
"3","[2016-09-26 15:00:00,2016-09-26 15:20:00)","1","85","9","26","15","0"
"1","[2016-09-26 15:20:00,2016-09-26 15:40:00)","1","76","9","26","15","20"
"3","[2016-09-26 15:20:00,2016-09-26 15:40:00)","1","63","9","26","15","20"
"1","[2016-09-26 15:40:00,2016-09-26 16:00:00)","1","59","9","26","15","40"
"3","[2016-09-26 15:40:00,2016-09-26 16:00:00)","1","75","9","26","15","40"
"1","[2016-09-26 16:00:00,2016-09-26 16:20:00)","1","91","9","26","16","0"
"3","[2016-09-26 16:00:00,2016-09-26 16:20:00)","1","73","9","26","16","0"
"1","[2016-09-26 16:20:00,2016-09-26 16:40:00)","1","83","9","26","16","20"
"3","[2016-09-26 16:20:00,2016-09-26 16:40:00)","1","81","9","26","16","20"
"3","[2016-09-26 16:40:00,2016-09-26 17:00:00)","1","70","9","26","16","40"
"1","[2016-09-26 16:40:00,2016-09-26 17:00:00)","1","82","9","26","16","40"
"1","[2016-09-26 17:00:00,2016-09-26 17:20:00)","1","94","9","26","17","0"
"3","[2016-09-26 17:00:00,2016-09-26 17:20:00)","1","75","9","26","17","0"
"1","[2016-09-26 17:20:00,2016-09-26 17:40:00)","1","92","9","26","17","20"
"3","[2016-09-26 17:20:00,2016-09-26 17:40:00)","1","78","9","26","17","20"
"1","[2016-09-26 17:40:00,2016-09-26 18:00:00)","1","90","9","26","17","40"
"3","[2016-09-26 17:40:00,2016-09-26 18:00:00)","1","76","9","26","17","40"
"1","[2016-09-26 18:00:00,2016-09-26 18:20:00)","1","56","9","26","18","0"
"3","[2016-09-26 18:00:00,2016-09-26 18:20:00)","1","81","9","26","18","0"
"1","[2016-09-26 18:20:00,2016-09-26 18:40:00)","1","73","9","26","18","20"
"3","[2016-09-26 18:20:00,2016-09-26 18:40:00)","1","49","9","26","18","20"
"3","[2016-09-26 18:40:00,2016-09-26 19:00:00)","1","61","9","26","18","40"
"1","[2016-09-26 18:40:00,2016-09-26 19:00:00)","1","43","9","26","18","40"
"3","[2016-09-26 19:00:00,2016-09-26 19:20:00)","1","47","9","26","19","0"
"1","[2016-09-26 19:00:00,2016-09-26 19:20:00)","1","35","9","26","19","0"
"3","[2016-09-26 19:20:00,2016-09-26 19:40:00)","1","47","9","26","19","20"
"1","[2016-09-26 19:20:00,2016-09-26 19:40:00)","1","40","9","26","19","20"
"1","[2016-09-26 19:40:00,2016-09-26 20:00:00)","1","34","9","26","19","40"
"3","[2016-09-26 19:40:00,2016-09-26 20:00:00)","1","47","9","26","19","40"
"3","[2016-09-26 20:00:00,2016-09-26 20:20:00)","1","41","9","26","20","0"
"1","[2016-09-26 20:00:00,2016-09-26 20:20:00)","1","27","9","26","20","0"
"1","[2016-09-26 20:20:00,2016-09-26 20:40:00)","1","28","9","26","20","20"
"3","[2016-09-26 20:20:00,2016-09-26 20:40:00)","1","50","9","26","20","20"
"3","[2016-09-26 20:40:00,2016-09-26 21:00:00)","1","31","9","26","20","40"
"1","[2016-09-26 20:40:00,2016-09-26 21:00:00)","1","26","9","26","20","40"
"1","[2016-09-26 21:00:00,2016-09-26 21:20:00)","1","26","9","26","21","0"
"3","[2016-09-26 21:00:00,2016-09-26 21:20:00)","1","21","9","26","21","0"
"3","[2016-09-26 21:20:00,2016-09-26 21:40:00)","1","34","9","26","21","20"
"1","[2016-09-26 21:20:00,2016-09-26 21:40:00)","1","26","9","26","21","20"
"3","[2016-09-26 21:40:00,2016-09-26 22:00:00)","1","22","9","26","21","40"
"1","[2016-09-26 21:40:00,2016-09-26 22:00:00)","1","19","9","26","21","40"
"1","[2016-09-26 22:00:00,2016-09-26 22:20:00)","1","6","9","26","22","0"
"3","[2016-09-26 22:00:00,2016-09-26 22:20:00)","1","18","9","26","22","0"
"3","[2016-09-26 22:20:00,2016-09-26 22:40:00)","1","20","9","26","22","20"
"1","[2016-09-26 22:20:00,2016-09-26 22:40:00)","1","21","9","26","22","20"
"3","[2016-09-26 22:40:00,2016-09-26 23:00:00)","1","26","9","26","22","40"
"1","[2016-09-26 22:40:00,2016-09-26 23:00:00)","1","8","9","26","22","40"
"1","[2016-09-26 23:00:00,2016-09-26 23:20:00)","1","10","9","26","23","0"
"3","[2016-09-26 23:00:00,2016-09-26 23:20:00)","1","9","9","26","23","0"
"1","[2016-09-26 23:20:00,2016-09-26 23:40:00)","1","9","9","26","23","20"
"3","[2016-09-26 23:20:00,2016-09-26 23:40:00)","1","11","9","26","23","20"
"1","[2016-09-26 23:40:00,2016-09-27 00:00:00)","1","12","9","26","23","40"
"3","[2016-09-26 23:40:00,2016-09-27 00:00:00)","1","7","9","26","23","40"
"3","[2016-09-27 00:00:00,2016-09-27 00:20:00)","1","98","9","27","0","0"
"1","[2016-09-27 00:00:00,2016-09-27 00:20:00)","1","93","9","27","0","0"
"1","[2016-09-27 00:20:00,2016-09-27 00:40:00)","1","48","9","27","0","20"
"3","[2016-09-27 00:20:00,2016-09-27 00:40:00)","1","73","9","27","0","20"
"1","[2016-09-27 00:40:00,2016-09-27 01:00:00)","1","30","9","27","0","40"
"3","[2016-09-27 00:40:00,2016-09-27 01:00:00)","1","51","9","27","0","40"
"1","[2016-09-27 01:00:00,2016-09-27 01:20:00)","1","4","9","27","1","0"
"3","[2016-09-27 01:00:00,2016-09-27 01:20:00)","1","10","9","27","1","0"
"1","[2016-09-27 01:20:00,2016-09-27 01:40:00)","1","5","9","27","1","20"
"3","[2016-09-27 01:20:00,2016-09-27 01:40:00)","1","7","9","27","1","20"
"3","[2016-09-27 01:40:00,2016-09-27 02:00:00)","1","2","9","27","1","40"
"1","[2016-09-27 01:40:00,2016-09-27 02:00:00)","1","9","9","27","1","40"
"1","[2016-09-27 02:00:00,2016-09-27 02:20:00)","1","8","9","27","2","0"
"1","[2016-09-27 02:20:00,2016-09-27 02:40:00)","1","6","9","27","2","20"
"3","[2016-09-27 02:20:00,2016-09-27 02:40:00)","1","1","9","27","2","20"
"1","[2016-09-27 02:40:00,2016-09-27 03:00:00)","1","1","9","27","2","40"
"3","[2016-09-27 02:40:00,2016-09-27 03:00:00)","1","2","9","27","2","40"
"1","[2016-09-27 03:00:00,2016-09-27 03:20:00)","1","3","9","27","3","0"
"3","[2016-09-27 03:00:00,2016-09-27 03:20:00)","1","2","9","27","3","0"
"1","[2016-09-27 03:20:00,2016-09-27 03:40:00)","1","3","9","27","3","20"
"1","[2016-09-27 03:40:00,2016-09-27 04:00:00)","1","2","9","27","3","40"
"1","[2016-09-27 04:00:00,2016-09-27 04:20:00)","1","6","9","27","4","0"
"3","[2016-09-27 04:00:00,2016-09-27 04:20:00)","1","3","9","27","4","0"
"3","[2016-09-27 04:20:00,2016-09-27 04:40:00)","1","1","9","27","4","20"
"1","[2016-09-27 04:20:00,2016-09-27 04:40:00)","1","9","9","27","4","20"
"1","[2016-09-27 04:40:00,2016-09-27 05:00:00)","1","8","9","27","4","40"
"3","[2016-09-27 04:40:00,2016-09-27 05:00:00)","1","4","9","27","4","40"
"1","[2016-09-27 05:00:00,2016-09-27 05:20:00)","1","13","9","27","5","0"
"3","[2016-09-27 05:00:00,2016-09-27 05:20:00)","1","5","9","27","5","0"
"1","[2016-09-27 05:20:00,2016-09-27 05:40:00)","1","8","9","27","5","20"
"3","[2016-09-27 05:20:00,2016-09-27 05:40:00)","1","4","9","27","5","20"
"3","[2016-09-27 05:40:00,2016-09-27 06:00:00)","1","12","9","27","5","40"
"1","[2016-09-27 05:40:00,2016-09-27 06:00:00)","1","12","9","27","5","40"
"3","[2016-09-27 06:00:00,2016-09-27 06:20:00)","1","15","9","27","6","0"
"1","[2016-09-27 06:00:00,2016-09-27 06:20:00)","1","19","9","27","6","0"
"1","[2016-09-27 06:20:00,2016-09-27 06:40:00)","1","35","9","27","6","20"
"3","[2016-09-27 06:20:00,2016-09-27 06:40:00)","1","19","9","27","6","20"
"3","[2016-09-27 06:40:00,2016-09-27 07:00:00)","1","40","9","27","6","40"
"1","[2016-09-27 06:40:00,2016-09-27 07:00:00)","1","38","9","27","6","40"
"1","[2016-09-27 07:00:00,2016-09-27 07:20:00)","1","50","9","27","7","0"
"3","[2016-09-27 07:00:00,2016-09-27 07:20:00)","1","47","9","27","7","0"
"1","[2016-09-27 07:20:00,2016-09-27 07:40:00)","1","72","9","27","7","20"
"3","[2016-09-27 07:20:00,2016-09-27 07:40:00)","1","59","9","27","7","20"
"3","[2016-09-27 07:40:00,2016-09-27 08:00:00)","1","85","9","27","7","40"
"1","[2016-09-27 07:40:00,2016-09-27 08:00:00)","1","87","9","27","7","40"
"3","[2016-09-27 08:00:00,2016-09-27 08:20:00)","1","85","9","27","8","0"
"1","[2016-09-27 08:00:00,2016-09-27 08:20:00)","1","95","9","27","8","0"
"3","[2016-09-27 08:20:00,2016-09-27 08:40:00)","1","103","9","27","8","20"
"1","[2016-09-27 08:20:00,2016-09-27 08:40:00)","1","104","9","27","8","20"
"1","[2016-09-27 08:40:00,2016-09-27 09:00:00)","1","105","9","27","8","40"
"3","[2016-09-27 08:40:00,2016-09-27 09:00:00)","1","130","9","27","8","40"
"1","[2016-09-27 09:00:00,2016-09-27 09:20:00)","1","94","9","27","9","0"
"3","[2016-09-27 09:00:00,2016-09-27 09:20:00)","1","96","9","27","9","0"
"1","[2016-09-27 09:20:00,2016-09-27 09:40:00)","1","80","9","27","9","20"
"3","[2016-09-27 09:20:00,2016-09-27 09:40:00)","1","90","9","27","9","20"
"3","[2016-09-27 09:40:00,2016-09-27 10:00:00)","1","81","9","27","9","40"
"1","[2016-09-27 09:40:00,2016-09-27 10:00:00)","1","53","9","27","9","40"
"3","[2016-09-27 10:00:00,2016-09-27 10:20:00)","1","71","9","27","10","0"
"1","[2016-09-27 10:00:00,2016-09-27 10:20:00)","1","61","9","27","10","0"
"3","[2016-09-27 10:20:00,2016-09-27 10:40:00)","1","54","9","27","10","20"
"1","[2016-09-27 10:20:00,2016-09-27 10:40:00)","1","55","9","27","10","20"
"3","[2016-09-27 10:40:00,2016-09-27 11:00:00)","1","70","9","27","10","40"
"1","[2016-09-27 10:40:00,2016-09-27 11:00:00)","1","61","9","27","10","40"
"1","[2016-09-27 11:00:00,2016-09-27 11:20:00)","1","65","9","27","11","0"
"3","[2016-09-27 11:00:00,2016-09-27 11:20:00)","1","42","9","27","11","0"
"1","[2016-09-27 11:20:00,2016-09-27 11:40:00)","1","58","9","27","11","20"
"3","[2016-09-27 11:20:00,2016-09-27 11:40:00)","1","41","9","27","11","20"
"1","[2016-09-27 11:40:00,2016-09-27 12:00:00)","1","49","9","27","11","40"
"3","[2016-09-27 11:40:00,2016-09-27 12:00:00)","1","61","9","27","11","40"
"1","[2016-09-27 12:00:00,2016-09-27 12:20:00)","1","61","9","27","12","0"
"3","[2016-09-27 12:00:00,2016-09-27 12:20:00)","1","68","9","27","12","0"
"1","[2016-09-27 12:20:00,2016-09-27 12:40:00)","1","52","9","27","12","20"
"3","[2016-09-27 12:20:00,2016-09-27 12:40:00)","1","72","9","27","12","20"
"1","[2016-09-27 12:40:00,2016-09-27 13:00:00)","1","52","9","27","12","40"
"3","[2016-09-27 12:40:00,2016-09-27 13:00:00)","1","72","9","27","12","40"
"3","[2016-09-27 13:00:00,2016-09-27 13:20:00)","1","77","9","27","13","0"
"1","[2016-09-27 13:00:00,2016-09-27 13:20:00)","1","64","9","27","13","0"
"3","[2016-09-27 13:20:00,2016-09-27 13:40:00)","1","70","9","27","13","20"
"1","[2016-09-27 13:20:00,2016-09-27 13:40:00)","1","86","9","27","13","20"
"1","[2016-09-27 13:40:00,2016-09-27 14:00:00)","1","70","9","27","13","40"
"3","[2016-09-27 13:40:00,2016-09-27 14:00:00)","1","84","9","27","13","40"
"3","[2016-09-27 14:00:00,2016-09-27 14:20:00)","1","70","9","27","14","0"
"1","[2016-09-27 14:00:00,2016-09-27 14:20:00)","1","61","9","27","14","0"
"3","[2016-09-27 14:20:00,2016-09-27 14:40:00)","1","71","9","27","14","20"
"1","[2016-09-27 14:20:00,2016-09-27 14:40:00)","1","67","9","27","14","20"
"3","[2016-09-27 14:40:00,2016-09-27 15:00:00)","1","73","9","27","14","40"
"1","[2016-09-27 14:40:00,2016-09-27 15:00:00)","1","71","9","27","14","40"
"3","[2016-09-27 15:00:00,2016-09-27 15:20:00)","1","67","9","27","15","0"
"1","[2016-09-27 15:00:00,2016-09-27 15:20:00)","1","77","9","27","15","0"
"1","[2016-09-27 15:20:00,2016-09-27 15:40:00)","1","73","9","27","15","20"
"3","[2016-09-27 15:20:00,2016-09-27 15:40:00)","1","91","9","27","15","20"
"3","[2016-09-27 15:40:00,2016-09-27 16:00:00)","1","63","9","27","15","40"
"1","[2016-09-27 15:40:00,2016-09-27 16:00:00)","1","79","9","27","15","40"
"1","[2016-09-27 16:00:00,2016-09-27 16:20:00)","1","63","9","27","16","0"
"3","[2016-09-27 16:00:00,2016-09-27 16:20:00)","1","67","9","27","16","0"
"1","[2016-09-27 16:20:00,2016-09-27 16:40:00)","1","79","9","27","16","20"
"3","[2016-09-27 16:20:00,2016-09-27 16:40:00)","1","82","9","27","16","20"
"1","[2016-09-27 16:40:00,2016-09-27 17:00:00)","1","93","9","27","16","40"
"3","[2016-09-27 16:40:00,2016-09-27 17:00:00)","1","74","9","27","16","40"
"3","[2016-09-27 17:00:00,2016-09-27 17:20:00)","1","69","9","27","17","0"
"1","[2016-09-27 17:00:00,2016-09-27 17:20:00)","1","76","9","27","17","0"
"1","[2016-09-27 17:20:00,2016-09-27 17:40:00)","1","127","9","27","17","20"
"3","[2016-09-27 17:20:00,2016-09-27 17:40:00)","1","66","9","27","17","20"
"1","[2016-09-27 17:40:00,2016-09-27 18:00:00)","1","95","9","27","17","40"
"3","[2016-09-27 17:40:00,2016-09-27 18:00:00)","1","70","9","27","17","40"
"1","[2016-09-27 18:00:00,2016-09-27 18:20:00)","1","70","9","27","18","0"
"3","[2016-09-27 18:00:00,2016-09-27 18:20:00)","1","70","9","27","18","0"
"1","[2016-09-27 18:20:00,2016-09-27 18:40:00)","1","73","9","27","18","20"
"3","[2016-09-27 18:20:00,2016-09-27 18:40:00)","1","74","9","27","18","20"
"3","[2016-09-27 18:40:00,2016-09-27 19:00:00)","1","75","9","27","18","40"
"1","[2016-09-27 18:40:00,2016-09-27 19:00:00)","1","54","9","27","18","40"
"3","[2016-09-27 19:00:00,2016-09-27 19:20:00)","1","46","9","27","19","0"
"1","[2016-09-27 19:00:00,2016-09-27 19:20:00)","1","37","9","27","19","0"
"3","[2016-09-27 19:20:00,2016-09-27 19:40:00)","1","51","9","27","19","20"
"1","[2016-09-27 19:20:00,2016-09-27 19:40:00)","1","44","9","27","19","20"
"1","[2016-09-27 19:40:00,2016-09-27 20:00:00)","1","18","9","27","19","40"
"3","[2016-09-27 19:40:00,2016-09-27 20:00:00)","1","42","9","27","19","40"
"1","[2016-09-27 20:00:00,2016-09-27 20:20:00)","1","27","9","27","20","0"
"3","[2016-09-27 20:00:00,2016-09-27 20:20:00)","1","55","9","27","20","0"
"3","[2016-09-27 20:20:00,2016-09-27 20:40:00)","1","28","9","27","20","20"
"1","[2016-09-27 20:20:00,2016-09-27 20:40:00)","1","28","9","27","20","20"
"3","[2016-09-27 20:40:00,2016-09-27 21:00:00)","1","32","9","27","20","40"
"1","[2016-09-27 20:40:00,2016-09-27 21:00:00)","1","29","9","27","20","40"
"3","[2016-09-27 21:00:00,2016-09-27 21:20:00)","1","34","9","27","21","0"
"1","[2016-09-27 21:00:00,2016-09-27 21:20:00)","1","17","9","27","21","0"
"1","[2016-09-27 21:20:00,2016-09-27 21:40:00)","1","29","9","27","21","20"
"3","[2016-09-27 21:20:00,2016-09-27 21:40:00)","1","20","9","27","21","20"
"3","[2016-09-27 21:40:00,2016-09-27 22:00:00)","1","39","9","27","21","40"
"1","[2016-09-27 21:40:00,2016-09-27 22:00:00)","1","21","9","27","21","40"
"3","[2016-09-27 22:00:00,2016-09-27 22:20:00)","1","16","9","27","22","0"
"1","[2016-09-27 22:00:00,2016-09-27 22:20:00)","1","11","9","27","22","0"
"1","[2016-09-27 22:20:00,2016-09-27 22:40:00)","1","14","9","27","22","20"
"3","[2016-09-27 22:20:00,2016-09-27 22:40:00)","1","24","9","27","22","20"
"1","[2016-09-27 22:40:00,2016-09-27 23:00:00)","1","12","9","27","22","40"
"3","[2016-09-27 22:40:00,2016-09-27 23:00:00)","1","18","9","27","22","40"
